url,caption_1,caption_2,name
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1003.jpg,a group of people standing next to each other,a group of people standing next to each other,arcUP1003.jpg
http://data.ukiyo-e.org/honolulu/images/5396.jpg,a picture of a woman and a surfboard,a picture of a boat in the water,5396.jpg
http://data.ukiyo-e.org/honolulu/images/5256.jpg,a couple of people that are standing in the water,a couple of people that are standing in the water,5256.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0171/Z0171-434.jpg,a black and white photo of a person with a zebra,a black and white photo of a woman holding a cat,Z0171-434.jpg
http://data.ukiyo-e.org/honolulu/images/5301.jpg,a group of people standing in front of a painting,a group of people standing next to a tree,5301.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP4978.jpg,a colorful wall with a painting on it,a colorful wall with a bunch of colorful graffiti on it,arcUP4978.jpg
http://data.ukiyo-e.org/honolulu/images/5834.jpg,a couple of people standing next to a beach,a beach with a bunch of people and a kite,5834.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1563.jpg,a painting of a painting on the wall of a painting,a painting of a person on a wall with a painting on it,arcUP1563.jpg
http://data.ukiyo-e.org/honolulu/images/5398.jpg,a painting of a man standing next to a mural,a building with a mural on the wall,5398.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3603.jpg,a black and white photo of a large building,a group of people standing in front of a building,arcUP3603.jpg
https://data.ukiyo-e.org/bm/images/AN00601072_001_l.jpg,a painting of a painting on a wall,a painting of a painting on a wall,AN00601072_001_l.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP6143.jpg,a painting of a painting on a wall,a painting of a painting on a wall,arcUP6143.jpg
http://data.ukiyo-e.org/honolulu/images/7980.jpg,a building with a painting on the wall,a building with a painting on the wall,7980.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000534/w0000000/w0000014.jpg,a painting of a man riding a horse in front of a window,a painting of a man standing in front of a window,w0000014.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/maiduru/nishikie/mai30_34.jpg,a group of people standing on top of a beach,a group of children playing on a beach,mai30_34.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2144.jpg,a colorful wall with a mural on it,a painting of a painting on a wall,arcUP2144.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0955.jpg,a bunch of kites hanging from a wall,a group of colorful kites hanging from a wall,arcUP0955.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2423.jpg,a painting of a painting of a man on a wall with a painting on it,a painting of a mural on the side of a building,arcUP2423.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Prints/Ebi0927/Ebi0927.1-070.jpg,a picture of a picture of a picture of a man,a painting on a wall with graffiti on it,Ebi0927.1-070.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1720.jpg,a painting of a man standing next to a wall,a painting of a painting of a person on a wall,arcUP1720.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000116/w0000000/w0000011.jpg,a painting of a painting on the wall,a painting on a wall with a painting on it,w0000011.jpg
http://data.ukiyo-e.org/honolulu/images/5957.jpg,a painting of a man on a wall next to a painting,a painting of a painting on a wall with a painting on it,5957.jpg
http://data.ukiyo-e.org/honolulu/images/3494.jpg,a group of people sitting in chairs in front of a painting,a painting of a group of people sitting on benches,3494.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2121.jpg,a painting of a painting on a wall,a painting of a painting on a wall with a mural on it,arcUP2121.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1042.jpg,a painting of a man and a woman on a wall,a painting of a man and a woman on a wall,arcUP1042.jpg
http://data.ukiyo-e.org/honolulu/images/4525.jpg,a group of people walking across a bridge,a group of people walking across a bridge,4525.jpg
http://data.ukiyo-e.org/honolulu/images/3612.jpg,a group of people standing in front of a building,a group of people standing in front of a building,3612.jpg
https://data.ukiyo-e.org/bm/images/AN00701453_001_l.jpg,a picture of a person on a wall,a picture of a person on a wall,AN00701453_001_l.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP6070.jpg,a large building with a building in the background,a large building with a building in the background,arcUP6070.jpg
http://data.ukiyo-e.org/honolulu/images/3628.jpg,a group of people standing around in a room,a group of people standing around a building,3628.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000567/w0000000/w0000010.jpg,a yellow wall with a yellow wall on it,a yellow wall with a yellow wall in it,w0000010.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP4766.jpg,a painting of a painting on a wall with a mural on it,a mural on a wall with a mural on it,arcUP4766.jpg
https://data.ukiyo-e.org/bm/images/AN00427608_001_l.jpg,a wall with a picture of a cat on it,a wall with a picture of a cat on it,AN00427608_001_l.jpg
http://data.ukiyo-e.org/honolulu/images/3799.jpg,a group of people walking across a sandy beach,a group of people walking across a sandy beach,3799.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0166/Z0166-503.jpg,a black and white photo of a man on a wall,a black and white photo of a man on a wall,Z0166-503.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2877.jpg,a little boy that is standing in front of a wall,a painting of a woman and a woman on a bed,arcUP2877.jpg
http://data.ukiyo-e.org/honolulu/images/3939.jpg,a close up of a picture of a <unk>,a close up of a picture of a <unk>,3939.jpg
http://data.ukiyo-e.org/honolulu/images/3948.jpg,a group of people standing next to each other,a group of people riding on the back of a horse,3948.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000569/w0000000/w0000069.jpg,a painting on a wall with a painting on it,a painting on a wall with a painting on it,w0000069.jpg
http://data.ukiyo-e.org/honolulu/images/4434.jpg,a view of a building with a large building in the background,a view of a building with a building in the background,4434.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-124.jpg,a black and white photo of a snow covered field,a black and white photo of a snow covered field,Z0170-124.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Prints/Ebi0927/Ebi0927.1-117.jpg,a painting of a man and a bear on a bed,a painting of a woman and a panda bear,Ebi0927.1-117.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2859.jpg,a picture of a man and a woman,a group of people sitting around a wall,arcUP2859.jpg
https://data.ukiyo-e.org/bm/images/AN00453915_001_l.jpg,a black and white photo of a woman with a skull on a wall,a black and white photo of a woman and a dog,AN00453915_001_l.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000344/w0000000/w0000005.jpg,a painting of a woman sitting on a bed,a painting of a woman on a bed,w0000005.jpg
http://data.ukiyo-e.org/honolulu/images/5800.jpg,a group of people sitting on a boat in a swimming pool,a group of people sitting on a boat in the water,5800.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0162/Z0162-104.jpg,a black and white photo of a building and a building,a black and white photo of a building,Z0162-104.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000386/w0000000/w0000001.jpg,a painting of a painting with a painting on the wall,a painting on a wall with a painting on it,w0000001.jpg
http://data.ukiyo-e.org/honolulu/images/4270.jpg,a group of people walking around a skate park,a group of people that are standing in front of a wall,4270.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000123/w0000000/w0000002.jpg,a painting of a painting on a wall next to a painting,a painting of a picture of a woman on a wall,w0000002.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2145.jpg,a wall with a painting of a man on it,a painting of a painting on a wall,arcUP2145.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000011/w0000439/w0000000/w0000044.jpg,a wall with a mural on it and a painting on it,a wall with a painting of a person on it,w0000044.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1195.jpg,a painting of a mural on the wall of a building,a painting of a painting of a woman holding a child,arcUP1195.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/maiduru/nishikie/mai30_18.jpg,a graffiti covered wall with graffiti on it,a graffiti covered wall with graffiti on it,mai30_18.jpg
http://data.ukiyo-e.org/honolulu/images/5850.jpg,a view of a beach with palm trees in the background,a bunch of palm trees in front of a building,5850.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3613.jpg,a black and white photo of a building with a clock,a black and white photo of a clock tower,arcUP3613.jpg
http://data.ukiyo-e.org/honolulu/images/3746.jpg,a painting of a person walking with a dog,a group of animals in the middle of a building,3746.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-147.jpg,a black and white photo of a mountain in the distance,a black and white photo of a snow covered field,Z0170-147.jpg
http://data.ukiyo-e.org/honolulu/images/4297.jpg,a group of people standing next to a building,a group of people standing next to each other,4297.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000560/w0000000/w0000008.jpg,a painting of a painting on the wall of a painting,a painting of a painting on the wall of a painting,w0000008.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000132/w0000002/w0000008.jpg,a group of people standing next to a green building,a group of people standing in front of a window,w0000008.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-445.jpg,a man sitting on a bench next to a fence,black and white photograph of a person on a bench,Z0173-445.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000221/w0000003/w0000022.jpg,a painting of a painting on a wall,a painting of a painting on a wall,w0000022.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1548.jpg,a couple of people that are on a wall,a painting of a man holding a kite,arcUP1548.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3623.jpg,a black and white photo of a building with trees and trees,a black and white photo of a building,arcUP3623.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-311.jpg,a black and white photo of a man and a horse,a black and white photo of a person with a horse,Z0170-311.jpg
http://data.ukiyo-e.org/honolulu/images/3790.jpg,a painting of a person standing next to a bench,a group of people standing in front of a building,3790.jpg
http://data.ukiyo-e.org/honolulu/images/7939.jpg,a black and white photo of a man and a woman,a couple of men standing next to each other,7939.jpg
http://data.ukiyo-e.org/tnm/images/C0007240.jpg,a group of people standing in front of a painting,a group of people standing next to a horse,C0007240.jpg
http://data.ukiyo-e.org/tnm/images/C0007231.jpg,a group of people standing next to each other,a group of people standing next to each other,C0007231.jpg
http://data.ukiyo-e.org/honolulu/images/3579.jpg,a group of people walking across a cement area,a group of people walking around a skate park,3579.jpg
http://data.ukiyo-e.org/honolulu/images/5975.jpg,a painting of a woman sitting next to a painting,a painting of a woman sitting next to a little boy,5975.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3217.jpg,a painting on a wall with a painting on it,a painting on a wall with a painting on it,arcUP3217.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-179.jpg,a group of people standing next to each other,a black and white photo of a group of people,Z0170-179.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000534/w0000000/w0000018.jpg,a picture of a painting on the wall of a building,a painting of a painting on the wall of a building,w0000018.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0172/Z0172-445.jpg,a black and white photo of a man holding a fence,a black and white photo of a man holding a fence,Z0172-445.jpg
http://data.ukiyo-e.org/tnm/images/C0007224.jpg,a painting of a man on a boat with a painting on it,a picture of a boat with people on it,C0007224.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-249.jpg,a black and white photo of a cat on a wall,a black and white photo of a person on a wall,Z0173-249.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0163/Z0163-290.jpg,a graffiti covered wall with graffiti on it,a graffiti painted wall with graffiti on it,Z0163-290.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1811.jpg,a colorful building with a colorful mural on it,a colorful building with a colorful mural on it,arcUP1811.jpg
http://data.ukiyo-e.org/honolulu/images/7974.jpg,a painting of a painting of an old building,a painting of a building with a mural on it,7974.jpg
http://data.ukiyo-e.org/honolulu/images/5557.jpg,a painting of a building with a mural on it,a picture of a building with graffiti on it,5557.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1520.jpg,a painting of a woman in a red and white dress,a group of people standing next to each other,arcUP1520.jpg
http://data.ukiyo-e.org/honolulu/images/7579.jpg,a black and white photo of a black and white photo,a black and white photo of a building with graffiti,7579.jpg
http://data.ukiyo-e.org/tnm/images/C0007269.jpg,a group of people standing next to each other,a group of people standing next to each other,C0007269.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000205/w0000000/w0000001.jpg,a painting of a woman holding a tennis racket,a picture of a group of people playing tennis,w0000001.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000301/w0000000/w0000002.jpg,a painting of a painting on the side of a wall,a painting of a painting on the wall of a painting,w0000002.jpg
http://data.ukiyo-e.org/honolulu/images/5039.jpg,a group of people walking in front of a building,a group of people walking in front of a building,5039.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000507/w0000000/w0000024.jpg,a group of people standing in front of a painting,a group of people standing in front of a painting,w0000024.jpg
http://data.ukiyo-e.org/honolulu/images/3820.jpg,a group of people walking down a street with surfboards,a group of people that are standing in the street,3820.jpg
http://data.ukiyo-e.org/honolulu/images/6322.jpg,a black and white photo of a woman holding a black cat,a black and white photo of a woman and a cat,6322.jpg
http://data.ukiyo-e.org/honolulu/images/6162.jpg,a group of people sitting next to each other,a group of people standing next to each other,6162.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000507/w0000000/w0000020.jpg,a painting of a painting on a wall of a building,a collage of photos with a picture of a painting on the wall,w0000020.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/sakSP/sakSP03/sakSP03-0008.jpg,a wall with graffiti on it with graffiti on it,a wall with graffiti on it with graffiti on it,sakSP03-0008.jpg
http://data.ukiyo-e.org/honolulu/images/3844.jpg,a painting of a man with a skateboard on a ramp,a picture of a man with a green umbrella,3844.jpg
http://data.ukiyo-e.org/honolulu/images/5136.jpg,a group of people standing in front of a building,a group of people standing next to a building,5136.jpg
http://data.ukiyo-e.org/honolulu/images/8118.jpg,a group of people standing next to each other,a group of people standing in front of a building,8118.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP5751.jpg,a wall with graffiti on it in front of a wall,a wall with graffiti on it in front of a wall,arcUP5751.jpg
http://data.ukiyo-e.org/honolulu/images/5851.jpg,a building with a lot of people in it,a large group of people in a room,5851.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1204.jpg,a painting of a woman sitting in front of a building,a painting of a woman sitting in front of a painting,arcUP1204.jpg
http://data.ukiyo-e.org/honolulu/images/7499.jpg,a black and white photo of a woman and a woman,a picture of a woman in a dress,7499.jpg
http://data.ukiyo-e.org/honolulu/images/7596.jpg,a painting of a man sitting on top of a skateboard,a painting of a man on a piece of paper,7596.jpg
http://data.ukiyo-e.org/honolulu/images/4215.jpg,a graffiti covered wall with graffiti on it,a graffiti covered wall with graffiti on it,4215.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-484.jpg,a black and white photo of people riding on a horse drawn carriage,a black and white photo of people on a beach,Z0173-484.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2146.jpg,a painting of a picture of a man and a dog,a painting of a painting on a wall,arcUP2146.jpg
https://data.ukiyo-e.org/bm/images/AN00242021_001_l.jpg,a picture of a man and a woman on a wall,a picture of a woman and a woman,AN00242021_001_l.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1759.jpg,a wall with a mural on it,a painting of a painting on a wall,arcUP1759.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-049.jpg,a black and white photo of a beach with boats,a black and white photo of a group of people on a beach,Z0173-049.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000132/w0000004/w0000013.jpg,a painting of a woman sitting next to a painting,a painting of a woman sitting next to a painting,w0000013.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1339.jpg,a painting of a painting on a wall,a painting of a painting on a wall,arcUP1339.jpg
http://data.ukiyo-e.org/honolulu/images/5462.jpg,a group of people standing next to a building,a group of people standing next to a large body of water,5462.jpg
http://data.ukiyo-e.org/honolulu/images/3865.jpg,a group of people standing in front of a building,a group of people walking down a street with umbrellas,3865.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000510/w0000000/w0000009.jpg,a yellow wall with a yellow wall in it,a picture of a yellow wall with a yellow wall,w0000009.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-021.jpg,a black and white photo of a person holding an umbrella,a black and white photo of a man holding an umbrella,Z0173-021.jpg
https://data.ukiyo-e.org/bm/images/AN00583052_001_l.jpg,a black and white picture of a person on a bed,a black and white picture of a person on a wall,AN00583052_001_l.jpg
http://data.ukiyo-e.org/honolulu/images/5375.jpg,a picture of a man on a boat,a picture of a person on a boat,5375.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000016/w0000580/w0000000/w0000002.jpg,a window in a room with a wooden door,a window in a room with a window,w0000002.jpg
http://data.ukiyo-e.org/honolulu/images/4294.jpg,a painting of a man on a wall with a kite,a painting of a man holding a baseball bat,4294.jpg
http://data.ukiyo-e.org/honolulu/images/7563.jpg,a black and white photo of a woman on a wall,a black and white photo of a woman on a wall,7563.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000186/w0000000/w0000021.jpg,a picture of a building with a building in the background,a picture of a building with a building in the background,w0000021.jpg
http://data.ukiyo-e.org/honolulu/images/5309.jpg,a painting of a person walking with a umbrella,a painting of a person walking with an umbrella,5309.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1935.jpg,a painting of a man sitting next to a painting,a painting on a wall with a painting on it,arcUP1935.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0163/Z0163-205.jpg,a group of people standing next to each other,a group of people standing in the snow,Z0163-205.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000169/w0000000/w0000047.jpg,a wall with a painting of a painting on it,a wall with a painting on the wall,w0000047.jpg
http://data.ukiyo-e.org/honolulu/images/4374.jpg,a group of people riding on the back of a horse,a group of people riding on the back of a horse,4374.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0166/Z0166-293.jpg,a black and white photo of a group of people,a group of people standing next to each other,Z0166-293.jpg
http://data.ukiyo-e.org/honolulu/images/4353.jpg,a group of people walking on a beach,a couple of people standing next to a tree,4353.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0858.jpg,a kite on the wall of a building,a painting of a person holding a kite,arcUP0858.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-005.jpg,a snow covered wall with a painting on it,a picture of a painting on the side of a wall,Z0170-005.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000015/w0000480/w0000002/w0000001.jpg,a painting of a toaster on a wall,a painting of a toaster on a wall,w0000001.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1578.jpg,a painting of a woman and a woman in a room,a painting of a woman and a woman in a room,arcUP1578.jpg
http://data.ukiyo-e.org/honolulu/images/5430.jpg,a black and white photo of a painting of a <unk>,a black and white photo of a ski lift,5430.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/maiduru/nishikie/mai30_26.jpg,a black and white picture of a <unk> page,a black and white picture of a <unk> page,mai30_26.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000567/w0000000/w0000001.jpg,a picture of a <unk> on the wall,a picture of a <unk> on the wall,w0000001.jpg
http://data.ukiyo-e.org/honolulu/images/3531.jpg,a picture of a building and a building,a view of a beach with a mountain in the background,3531.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2099.jpg,a painting of a painting of a person on a wall,a wall with a painting of a person on it,arcUP2099.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP5389.jpg,a painting of a person holding a pair of scissors,a painting of a man holding a pair of scissors,arcUP5389.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000220/w0000000/w0000016.jpg,a painting of a man standing in front of a painting,a painting of a man standing in front of a painting,w0000016.jpg
http://data.ukiyo-e.org/honolulu/images/7751.jpg,a group of people standing around a building,a group of people standing around a building,7751.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000507/w0000000/w0000008.jpg,a picture of a painting on a wall,a painting of a painting on the wall of a building,w0000008.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3753.jpg,a colorful painting of a painting of a colorful wall,a painting of a painting of a building with graffiti on it,arcUP3753.jpg
http://data.ukiyo-e.org/honolulu/images/5123.jpg,a group of people standing next to each other,a group of people standing next to each other,5123.jpg
http://data.ukiyo-e.org/honolulu/images/5310.jpg,a painting of a woman walking with an umbrella,a painting of a woman walking down a street,5310.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000139/w0000000/w0000046.jpg,a large painting of a painting on a wall,a large painting of a painting on the side of a building,w0000046.jpg
http://data.ukiyo-e.org/honolulu/images/5096.jpg,a painting of a woman holding a yellow frisbee,a group of people standing in front of a painting,5096.jpg
http://data.ukiyo-e.org/honolulu/images/2969.jpg,a group of people sitting on a wall next to a painting,a painting of a man standing next to a statue,2969.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0967.jpg,a building with a bunch of kites on it,a building with a bunch of kites on it,arcUP0967.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1725.jpg,a building with a mural on the wall,a wall with a mural on the wall,arcUP1725.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/sakSP/sakSP03/sakSP03-0011.jpg,a close up of a wall with graffiti on it,a close up of a wall with graffiti on it,sakSP03-0011.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0975.jpg,a bunch of kites that are on a wall,a bunch of kites that are on a wall,arcUP0975.jpg
http://data.ukiyo-e.org/honolulu/images/7977.jpg,an orange building with a large orange wall,a view of an orange building with a mural on the wall,7977.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP5961.jpg,a wall with a painting on it,a wall with a painting on the wall,arcUP5961.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3643.jpg,a painting of a woman sitting on a bed,a painting of a woman standing next to a painting,arcUP3643.jpg
http://data.ukiyo-e.org/honolulu/images/5026.jpg,a picture of a person on a beach,a picture of a person on a beach,5026.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000132/w0000004/w0000001.jpg,a painting of a woman on a picture,a painting of a woman and a dog on a wall,w0000001.jpg
http://data.ukiyo-e.org/honolulu/images/5801.jpg,a group of people standing in front of a building,a group of people standing in front of a building,5801.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000134/w0000001/w0000005.jpg,a large body of water next to a building,people are standing in front of a large window,w0000005.jpg
http://data.ukiyo-e.org/honolulu/images/7404.jpg,a group of people walking in front of a tree,a group of people walking in front of a tree,7404.jpg
http://data.ukiyo-e.org/honolulu/images/5445.jpg,a picture of a person in the snow,a large group of people standing in front of a building,5445.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1543.jpg,a man standing in front of a wall holding a kite,a painting of a man on a wall with a kite,arcUP1543.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0167/Z0167-242.jpg,a black and white photo of a woman standing next to a wall,a black and white photo of a woman and a woman,Z0167-242.jpg
http://data.ukiyo-e.org/tnm/images/C0007271.jpg,a painting of a building with a painting on the wall,a picture of a painting on the wall of a building,C0007271.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/maiduru/nishikie/mai30_13.jpg,a black and white photo of a bunch of <unk>,a black and white picture of a bunch of <unk>,mai30_13.jpg
http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-036.jpg,a black and white photo of a snow covered mountain,a black and white photo of a snow covered mountain,Z0170-036.jpg
